ticker,name,shares,calls_oi,puts_oi,total_oi,ratio,iv,next_earnings
NR,"Newpark Resources, Inc.",85201600.0,4113,13,4126,0.0048,0.5944,2024-08-05
NRDY,"Nerdy, Inc.",109003000.0,7245,336,7581,0.007,1.2625,No future earnings date available
NREF,"NexPoint Real Estate Finance, Inc.",17718800.0,243,112,355,0.002,0.6456,2024-08-01
NREF,"NexPoint Real Estate Finance, Inc.",17718800.0,243,112,355,0.002,0.6456,2024-08-01
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,N/A
NRG,"NRG Energy, Inc.",208476000.0,50773,55916,106689,0.0512,0.5309,N/A
NRGV,"Energy Vault Holdings, Inc.",148850000.0,10851,153,11004,0.0074,1.3922,N/A
NRK,Nuveen New York AMT-Free Quality Municipal Income Fund,87235296.0,0,0,0,0.0,,N/A
NRP,Natural Resource Partners L.P.,12960100.0,2086,505,2591,0.02,0.4807,N/A
NRT,North European Oil Royalty Trust,9190590.0,226,103,329,0.0036,0.7123,N/A
NRUC,N/A,,0,0,0,,,N/A
NSA,National Storage Affiliates Trust,74964200.0,731,136,867,0.0012,0.4426,N/A
NSA,National Storage Affiliates Trust,74964200.0,731,136,867,0.0012,0.4426,N/A
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,N/A
NSC,Norfolk Southern Corporation,225914000.0,15135,7792,22927,0.0101,0.3295,N/A
NSP,"Insperity, Inc.",37655500.0,566,655,1221,0.0032,0.5532,N/A
NTB,The Bank of N.T. Butterfield & Son Limited,46220900.0,173,42,215,0.0005,0.5475,N/A
NTG,"Tortoise Midstream Energy Fund, Inc.",5092810.0,0,0,0,0.0,,N/A
NTR,Nutrien Ltd.,494628000.0,37020,51123,88143,0.0178,0.3613,N/A
NTST,NETSTREIT Corp.,73366400.0,203,427,630,0.0009,0.4387,N/A
NTZ,Natuzzi S.p.A.,11014600.0,0,0,0,0.0,,2024-09-27
NU,Nu Holdings Ltd.,3706860032.0,643914,408359,1052273,0.0284,0.4901,2024-08-13
NUE,Nucor Corporation,239762000.0,50592,37921,88513,0.0369,0.3502,2024-10-21
NUS,"Nu Skin Enterprises, Inc.",49667400.0,1115,2632,3747,0.0075,0.6342,2024-08-08
NUV,"Nuveen Municipal Value Fund, Inc.",207542000.0,0,0,0,0.0,,2025-01-06
NUVB,Nuvation Bio Inc.,247171008.0,1191,68,1259,0.0005,1.3063,2024-08-01
NUW,Nuveen AMT-Free Municipal Value Fund,17951300.0,0,0,0,0.0,,N/A
NVG,Nuveen AMT-Free Municipal Credit Income Fund,213522000.0,0,0,0,0.0,,2025-01-03
NVGS,Navigator Holdings Ltd.,69657104.0,2110,1664,3774,0.0054,0.5752,No future earnings date available
NVO,Novo Nordisk A/S,4453199872.0,132763,88527,221290,0.005,0.4192,2024-08-07
NVR,"NVR, Inc.",3132370.0,0,0,0,0.0,,2024-07-23
NVRI,Enviri Corporation,80103200.0,420,282,702,0.0009,0.6137,2024-08-01
NVRO,Nevro Corp.,36728600.0,4107,16003,20110,0.0548,0.6495,2024-08-06
NVS,Novartis AG,2024579968.0,12692,24819,37511,0.0019,0.2587,2024-10-29
NVST,Envista Holdings Corporation,171858000.0,1370,8677,10047,0.0058,0.6804,2024-08-07
NVT,nVent Electric plc,166019008.0,7333,1789,9122,0.0055,0.5101,2024-07-26
NWG,NatWest Group plc,4163300096.0,2192,2704,4896,0.0001,0.873,2024-07-26
NWN,Northwest Natural Holding Company,38028100.0,866,351,1217,0.0032,0.4281,2024-08-02
NX,Quanex Building Products Corporation,33112600.0,62,80,142,0.0004,0.8117,2024-08-29
NXC,Nuveen California Select Tax-Free Income Portfolio,6362280.0,0,0,0,0.0,,N/A
NXDT,NexPoint Diversified Real Estate Trust,39650800.0,350,133,483,0.0012,0.7866,2024-08-12
NXDT,NexPoint Diversified Real Estate Trust,39650800.0,350,133,483,0.0012,0.7866,2024-08-12
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
NXE,NexGen Energy Ltd.,560916992.0,213931,69338,283269,0.0505,0.7806,2024-08-07
NXG,NXG NextGen Infrastructure Income Fund,2601710.0,0,0,0,0.0,,N/A
NXJ,Nuveen New Jersey Quality Municipal Income Fund,41232900.0,0,0,0,0.0,,2024-11-04
NXN,Nuveen New York Select Tax-Free Income Portfolio,3924890.0,0,0,0,0.0,,N/A
NXP,Nuveen Select Tax-Free Income Portfolio,47938000.0,0,0,0,0.0,,2024-12-02
NXRT,"NexPoint Residential Trust, Inc.",25774700.0,2520,79,2599,0.0101,0.0424,2024-07-30
NYC,American Strategic Investment Co.,2578700.0,0,0,0,0.0,,2024-08-09
NYCB,"New York Community Bancorp, Inc.",351364992.0,235596,285236,520832,0.1482,0.2856,2024-07-25
NYCB,"New York Community Bancorp, Inc.",351364992.0,235596,285236,520832,0.1482,0.2856,2024-07-25
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
NYCB,"New York Community Bancorp, Inc.",351364992.0,235596,285236,520832,0.1482,0.2856,2024-07-25
U,Unity Software Inc.,390862016.0,421473,253060,674533,0.1726,0.8396,2024-08-08
NYT,The New York Times Company,163530000.0,4113,1594,5707,0.0035,0.369,N/A
NZF,Nuveen Municipal Credit Income Fund,193728992.0,0,0,0,0.0,,N/A
O,Realty Income Corporation,870774016.0,58238,47438,105676,0.0121,0.2512,N/A
O,Realty Income Corporation,870774016.0,58238,47438,105676,0.0121,0.2512,N/A
OAK,N/A,,0,0,0,,,N/A
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
OAK,N/A,,0,0,0,,,N/A
B,Barnes Group Inc.,50702100.0,2685,900,3585,0.0071,0.6548,N/A
OBDC,Blue Owl Capital Corporation,389732992.0,17482,12952,30434,0.0078,0.3246,N/A
OBDE,Blue Owl Capital Corporation III,,0,0,0,,,N/A
OBK,"Origin Bancorp, Inc.",31014900.0,16,35,51,0.0002,0.7988,N/A
OC,Owens Corning,86656496.0,2045,1741,3786,0.0044,0.4221,N/A
OCFT,"OneConnect Financial Technology Co., Ltd.",38999400.0,183,0,183,0.0005,1.9533,N/A
ODC,Oil-Dri Corporation of America,5130920.0,0,0,0,0.0,,N/A
ODV,Osisko Development Corp.,84147000.0,2586,625,3211,0.0038,0.7088,N/A
OEC,Orion S.A.,58307900.0,1232,27,1259,0.0022,0.5489,N/A
OFG,OFG Bancorp,46562000.0,104,91,195,0.0004,0.6375,N/A
OGE,OGE Energy Corp.,200548000.0,1522,1303,2825,0.0014,0.4294,N/A
OGN,Organon & Co.,257171008.0,16756,10686,27442,0.0107,0.5925,2024-08-06
OGS,"ONE Gas, Inc.",56569400.0,270,250,520,0.0009,0.5086,2024-08-05
OHI,"Omega Healthcare Investors, Inc.",247099008.0,26031,28578,54609,0.0221,0.2957,2024-07-31
OI,"O-I Glass, Inc.",155722000.0,12699,2457,15156,0.0097,0.6543,2024-07-30
OIA,Invesco Municipal Income Opportunities Trust,47655300.0,0,0,0,0.0,,N/A
OII,"Oceaneering International, Inc.",101389000.0,359,898,1257,0.0012,0.6496,2024-07-24
OIS,"Oil States International, Inc.",64215200.0,1925,153,2078,0.0032,0.6537,2024-07-29
OKE,"ONEOK, Inc.",583646976.0,40301,46053,86354,0.0148,0.2835,2024-08-05
OKLO,Oklo Inc.,122096000.0,46900,38506,85406,0.0699,1.2645,N/A
OLN,Olin Corporation,119421000.0,9759,8218,17977,0.0151,0.3955,2024-07-25
OLO,Olo Inc.,105626000.0,1236,449,1685,0.0016,0.8157,2024-07-31
OLP,"One Liberty Properties, Inc.",20593300.0,232,105,337,0.0016,0.6611,2024-08-01
OMC,Omnicom Group Inc.,195648992.0,3219,1479,4698,0.0024,0.2503,2024-10-15
OMF,"OneMain Holdings, Inc.",119809000.0,31833,17168,49001,0.0409,0.4781,2024-07-31
OMI,"Owens & Minor, Inc.",76499296.0,2187,629,2816,0.0037,0.6805,2024-08-02
ONIT,Onity Group Inc.,7809620.0,61,30,91,0.0012,0.7411,2024-08-01
ONL,Orion Office REIT Inc.,55869800.0,1310,197,1507,0.0027,0.6149,2024-08-08
ONON,On Holding AG,284756992.0,191836,99034,290870,0.1021,0.5595,2024-08-12
ONTF,"ON24, Inc.",41865400.0,862,15,877,0.0021,0.6435,2024-08-06
ONTO,Onto Innovation Inc.,49275900.0,1189,912,2101,0.0043,0.6144,2024-08-08
OOMA,"Ooma, Inc.",26400000.0,150,271,421,0.0016,0.719,2024-08-21
OPAD,Offerpad Solutions Inc.,27301900.0,284,28,312,0.0011,0.9002,2024-08-05
OPFI,OppFi Inc.,110000000.0,2866,2045,4911,0.0045,0.6918,2024-08-07
OPP,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",22971200.0,0,0,0,0.0,,N/A
OPP,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",22971200.0,0,0,0,0.0,,N/A
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
OPP,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",22971200.0,0,0,0,0.0,,N/A
B,Barnes Group Inc.,50702100.0,2685,900,3585,0.0071,0.6548,2024-07-26
OPY,Oppenheimer Holdings Inc.,10229300.0,111,76,187,0.0018,0.4649,2024-07-26
OR,Osisko Gold Royalties Ltd,185966000.0,4336,3114,7450,0.004,0.4275,2024-08-07
ORA,"Ormat Technologies, Inc.",60421700.0,9997,7919,17916,0.0297,0.5039,2024-08-06
ORAN,Orange S.A.,2658149888.0,1056,943,1999,0.0001,0.2774,2024-07-24
ORC,"Orchid Island Capital, Inc.",66849400.0,6330,6929,13259,0.0198,0.6633,2024-07-25
ORCL,Oracle Corporation,2755859968.0,226862,203099,429961,0.0156,0.3568,2024-09-09
ORI,Old Republic International Corporation,271832992.0,1728,848,2576,0.0009,0.374,2024-07-25
ORN,"Orion Group Holdings, Inc.",32855800.0,1759,88,1847,0.0056,0.7906,N/A
OSCR,"Oscar Health, Inc.",201708992.0,54479,19569,74048,0.0367,0.7788,N/A
OSK,Oshkosh Corporation,65401100.0,1451,666,2117,0.0032,0.4225,N/A
OTIS,Otis Worldwide Corporation,404323008.0,14865,6922,21787,0.0054,0.2539,N/A
OUST,"Ouster, Inc.",45225100.0,14519,5010,19529,0.0432,1.3832,N/A
OUT,OUTFRONT Media Inc.,165886000.0,4122,555,4677,0.0028,0.5281,N/A
OVV,Ovintiv Inc.,266980992.0,17765,16209,33974,0.0127,0.3899,N/A
OWL,Blue Owl Capital Inc.,550417024.0,30871,24376,55247,0.01,0.5016,N/A
OWLT,"Owlet, Inc.",9099540.0,0,0,0,0.0,,N/A
OXM,"Oxford Industries, Inc.",15676400.0,205,103,308,0.002,0.5182,N/A
